Slice_Name,Animal_Name,Slice_Condition_Sex,AIS_length,AIS_dist,Day_Post_Surgery
SHAM rat MZ_2024_23 Contra 1,MZ_2024_23,SHAM_Male,21.5726962868627,9.9529886296966,76.0
SHAM rat MZ_2024_23 Contra 1,MZ_2024_23,SHAM_Male,37.6194029784055,3.15911471607489,76.0
SHAM rat MZ_2024_23 Contra 1,MZ_2024_23,SHAM_Male,33.0862778576505,1.52290367901869,76.0
SHAM rat MZ_2024_23 Contra 1,MZ_2024_23,SHAM_Male,36.7389700168014,2.46911471607486,76.0
SHAM rat MZ_2024_23 Contra 1,MZ_2024_23,SHAM_Male,22.6920031620884,10.970651506262,76.0
SHAM rat MZ_2024_23 Contra 1,MZ_2024_23,SHAM_Male,29.3244445969177,4.33701839509362,76.0
SHAM rat MZ_2024_23 Contra 1,MZ_2024_23,SHAM_Male,24.3737613369946,6.3723441482246,76.0
SHAM rat MZ_2024_23 Contra 1,MZ_2024_23,SHAM_Male,27.48891718877,5.65782575313102,76.0
SHAM rat MZ_2024_23 Contra 1,MZ_2024_23,SHAM_Male,22.013070683296,10.2683923087152,76.0
SHAM rat MZ_2024_23 Contra 1,MZ_2024_23,SHAM_Male,20.2851768691285,8.28718127165912,76.0
SHAM rat MZ_2024_23 Contra 1,MZ_2024_23,SHAM_Male,27.6888293980311,3.49185551852806,76.0
SHAM rat MZ_2024_23 Contra 1,MZ_2024_23,SHAM_Male,27.0098969192388,1.73725919754682,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,36.3616745118791,0.0,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,30.5945130269396,2.15371103705615,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,37.5748482759364,0.0,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,23.5551797662067,2.32621103705617,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,27.4433700509199,0.0,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,26.7124262018241,2.67121103705617,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,43.6114366065042,0.0,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,29.7946953212393,0.0,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,34.1852325942383,1.66580735803741,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,31.9472146819563,1.45145183950935,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,12.8675556680924,2.67121103705615,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,17.1274484596194,2.52830735803744,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,20.4306585310521,2.25475919754679,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,11.9228521386381,2.22516287656553,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,16.9202742127504,2.67121103705615,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,38.1332921250323,0.0,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,28.5405777080862,5.84766287656545,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,39.4693736958201,5.18725919754679,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,28.8465021394478,6.11613311116839,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,23.4678983108648,1.14830735803744,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,17.8686693615267,2.67121103705613,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,13.42750702479,1.07685551852808,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,16.9806585310521,0.0,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,11.7446783745807,3.26016287656552,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,32.6336442636704,0.243951839509338,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,16.9908143828275,1.93935551852806,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,29.3785593129925,1.35040367901871,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,21.2818110029375,0.0,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,18.6799484596194,0.0,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,26.6841023231307,3.08766287656545,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,16.8422369397515,3.92056655558424,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,10.4229593471111,2.80185551852806,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,26.7432141991447,0.0,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,16.1465631756942,0.0,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,24.16587005092,0.0,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,12.5946033457714,1.24935551852808,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,20.0864563362066,4.45032575313105,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,22.4148441482245,2.45685551852809,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,37.5356919413493,5.14032575313102,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,36.9530097040668,4.86677759264037,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,32.6991065078598,0.0,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,26.3172831119782,10.453151506262,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,10.6193819040351,1.0054036790187,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,14.4192651996963,3.81951839509357,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,24.3326962868627,0.0,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,22.1565702004843,7.22258495067782,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,7.15482473049037,2.78451839509357,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,16.0879663719013,2.59975919754676,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,19.4139073239188,2.15371103705617,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,30.4862028288411,6.66322943214976,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,29.6922608541829,4.3788739136217,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,29.0628398027113,0.0,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,23.8881556339739,0.0,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,37.3515285819721,0.0,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,16.8431486091837,3.47451839509355,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,12.488477259393,5.48532575313101,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,31.1912419762776,5.06887391362165,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,19.1403591634282,4.30742207411228,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,24.0338392628823,4.6401628765655,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,8.15086302612989,3.56330735803742,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,30.5107212239347,3.81951839509355,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,41.7731696835541,1.59435551852804,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,21.3179927574083,1.66580735803744,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,17.2695616702419,0.243951839509368,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,21.5972146819563,0.34499999999997,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,27.5531069906715,2.0526628765655,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,24.8132240639957,2.28435551852808,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,24.2394252362008,7.43694046920589,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,19.4295423095249,0.0,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,18.1702255694481,0.0,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,25.8678591634281,4.4380665555842,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,23.5285984604291,2.35580735803744,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,8.81126670514862,5.06887391362164,76.0
SHAM rat MZ_2024_26 Contra 1,MZ_2024_26,SHAM_Male,24.6111277430145,4.93822943214972,76.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,28.4508770757101,2.52830735803744,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,24.7981849165592,3.27242207411233,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,28.2966258685768,3.86137391362165,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,23.9658770757101,5.25363311116846,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,31.7219128432567,8.62710334577144,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,25.744991791785,0.832903679018743,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,27.4252424590893,10.5132558176568,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,24.8926476435603,22.8225337792825,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,25.797599000258,9.19871806184626,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,25.9817623596353,4.72387391362164,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,18.4019182114106,11.7862180618462,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,27.1725210743703,3.81951839509357,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,15.1215243972431,17.4326962868628,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,27.6673260181412,6.25903679018716,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,28.3256263513885,10.5368625433181,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,35.4017372047617,0.0,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,29.7241551511622,5.14032575313105,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,27.0346953212393,2.32621103705612,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,25.9883477931248,5.5690367901872,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,32.692836905633,0.0,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,29.4449332266142,4.86677759264035,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,17.9478983108647,11.0594404692059,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,30.9114242135602,5.24137391362167,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,20.294340285523,3.50411471607487,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,24.5966844337475,6.64589230871523,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,33.2405290647838,3.80725919754681,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,31.0210399522756,9.41815150626207,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,30.0278954708037,0.0,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,34.5138071402359,4.76572943214973,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,40.4810469770657,10.0836331111684,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,24.9706849165592,10.6797662223368,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,38.3612197184824,11.6310551852807,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,31.2303175449159,4.65242207411229,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,29.1505582903519,9.18645886429948,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,26.6190412868843,9.51919966675269,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,31.8952033116527,3.67661471607486,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,29.6419516217078,8.73184312558398,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,33.0725111525019,3.10499999999998,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,24.7440702004843,6.33556655558422,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,25.838262842447,7.26951839509361,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,30.5308741216145,18.750013992563,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,25.8209257190124,9.38228558305386,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,17.8431585310521,1.98121103705616,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,22.520099000258,16.2538809384117,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,34.2732310887858,10.3398441482246,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,31.6503398027112,5.40161471607488,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,27.0239436312943,4.4799220741123,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,43.5951323535379,2.71306655558422,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,28.7561249029534,2.46911471607487,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,23.7631849165592,5.97322943214973,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,30.6450573247285,13.9327478272433,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,26.7620588301808,7.69822943214973,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,27.4787613369946,8.38315150626205,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,29.7241551511622,11.0543625433181,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,20.7353105201258,10.2214588642994,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,25.4535106696903,2.01080735803745,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,25.6245031620885,10.4582294321497,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,32.395962026388,5.80072943214976,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,25.3402033116528,9.29659240126238,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,25.7922410674634,1.42185551852805,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,26.517511152502,9.48702536286649,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,23.3829148315207,7.05008495067783,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,25.9618472532958,5.35468127165911,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,33.4056531628981,6.97863311116842,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,30.7657405846516,3.56330735803742,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,29.6180290647839,4.16451839509356,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,33.3639922745967,3.9328257531310298,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,28.1932797320882,9.90605518528074,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,24.5966844337475,3.68887391362167,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,34.0677589797452,3.33161471607485,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,24.9114922745967,7.02048862969654,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,25.8582991498224,6.07427759264037,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,25.6817136593156,6.97863311116845,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,25.649021557182,5.27097023460299,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,21.3302519549551,3.44492207411229,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,31.3487028288411,4.17677759264037,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,23.7509257190124,4.02161471607485,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,26.3222802719171,2.18330735803743,22.0
IONL rat MZ_2024_35 Contra 1,MZ_2024_35,IONL_Male,31.2183741786318,5.0688739136217,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,33.9286276859972,0.0,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,29.8990338931089,5.61597023460294,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,19.6824583244705,7.13887391362167,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,24.10699324022,0.761451839509356,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,17.5740924582796,0.0,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,28.9896004486931,7.74516287656548,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,25.8146561167855,3.36121103705616,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,28.6822897107657,5.28322943214974,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,22.904255334845,9.41097023460294,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,25.0377354342992,2.24249999999995,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,20.1023998163171,4.66975919754674,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,24.0456972524862,1.66580735803744,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,29.8450403780701,0.0,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,27.9495225228054,7.71556655558418,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,27.2559521045196,0.0,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,29.6347703500487,3.14685551852807,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,20.6396561167856,5.12806655558423,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,19.6150820535995,10.2561331111684,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,22.7861858821827,3.49185551852802,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,33.4414337094259,0.0,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,25.2146367560686,3.63475919754686,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,18.4878133601868,3.0162110370561,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,28.539386031747,0.0,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,24.7997731901098,2.57016287656549,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,21.434274695562,3.26016287656554,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,33.6007628424469,0.0,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,26.8125626928825,0.0,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,32.4901447464821,0.0,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,26.3414002991287,0.0,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,25.2631584740348,5.5271812716591,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,20.3651962868627,4.61056655558423,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,27.9385357675465,0.0,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,21.0112374225632,4.77080735803743,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,27.8664073239188,1.9393555185281,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,26.6557335028443,4.1226628765655,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,27.5563974020505,0.904355518528063,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,24.7249455625411,7.65637391362164,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,30.6942887451423,4.56363311116846,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,30.0584034612172,3.41532575313101,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,25.4274847669949,3.81951839509358,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,26.9937514721435,9.21605518528072,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,28.5115772252745,5.67008495067783,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,24.8221074734832,9.18645886429946,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,28.6566650160133,3.71847023460292,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,34.2886999317629,2.8855665555842,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,22.2872146819563,6.91944046920584,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,17.1950140495802,4.52685551852808,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,16.4150334102972,3.27242207411234,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,26.8921074734832,15.5761401359586,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,21.5972146819563,2.45685551852805,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,24.2669182114106,7.76460334577141,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,18.2243402855229,2.78451839509358,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,26.0188557835383,9.00169966675269,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,26.4957727072981,4.20637391362168,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,32.8708968054124,8.45460334577142,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,29.3014337094259,0.0,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,37.7292206841058,4.00427759264036,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,35.1692136593157,1.66580735803743,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,36.3652853652524,2.0526628765655,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,36.5781333761787,8.7873441482246,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,27.915444114106,1.98121103705613,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,30.4906849165593,6.75201839509358,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,32.8633547608977,1.42185551852808,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,36.0765841930473,1.39225919754679,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,35.5012778576506,1.39225919754679,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,29.4363656483894,4.96782575313102,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,29.9271631415757,1.4218555185281,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,28.7816357334279,5.06887391362163,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,32.7389798816525,3.9205665555842,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,36.6601422754065,1.2789518395093,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,19.7147538293927,5.64556655558424,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,30.8494516217078,12.5180735803744,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,25.5602325942382,10.1326699013556,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,32.0686149810851,2.39766287656552,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,33.2448165222754,4.42580735803742,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,31.1711249029534,4.66468127165908,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,19.6144961372983,6.88266287656553,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,31.6464893775184,1.83830735803744,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,27.7486178781633,2.39766287656549,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,24.4179148315206,6.15798862969653,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,28.3441551511622,10.5368625433181,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,36.9879997821985,15.7414588642995,22.0
IONL rat MZ_2024_35 Contra 2,MZ_2024_35,IONL_Male,27.5149430914654,5.64048862969653,22.0
